t,o,h,l,c,v
1729436400,2709.3,2712.5,2683.25,2705.05,2792858
1729440000,2705.15,2710.55,2691.05,2691.55,923393
1729443600,2691.55,2696.95,2685,2693.1,734933
1729447200,2693.25,2705.7,2693.25,2700.45,583827
1729450800,2700.5,2701.25,2691,2698.55,329502
1729454400,2698.6,2716.9,2695.3,2710.5,890702
1729458000,2710.5,2718.15,2703.5,2713.95,1390414
1729461600,2714.1,2758.9,2712.9,2746.75,3837290
1729465200,2746.65,2753.85,2740.05,2746.1,965411
1729468800,2746.15,2769.75,2741.35,2745.95,1757125
1729472400,2745.9,2760.85,2742.15,2744.75,950684
1729476000,2744.75,2748.2,2728.4,2731.45,1022466
1729479600,2731.5,2738.6,2725.4,2733.9,735444
1729483200,2733.7,2740,2727.6,2738.5,454612
1729486800,2738.5,2744.55,2733.15,2735,505982
1729490400,2734.9,2743,2723.85,2727.45,675608
1729494000,2727.35,2734.1,2721.05,2721.75,956140
1729497600,2721.75,2729.05,2714.1,2715.65,902764
1729501200,2715.65,2720.9,2702,2713.25,1395130
1729504800,2713.25,2717.35,2705,2705.55,612222
1729508400,2705.45,2713.45,2702.05,2704.85,611727
1729512000,2704.75,2711.3,2688,2697.7,1367983
1729515600,2697.65,2702,2660.9,2672.35,4116275
1729519200,2672.5,2686,2657.75,2671.95,2073155
1729522800,2671.95,2680.4,2659.1,2679.65,1259436
1729526400,2679.65,2679.7,2655.15,2671.2,1074944
1729530000,2671.3,2683.35,2670.65,2672.25,735292
1729533600,2672.2,2673.45,2658,2666.3,557526
1729537200,2666.25,2684.2,2666.2,2679.45,396452
1729540800,2679.45,2681.1,2671.65,2675.4,222204
